name,url,last_day,last_month,last_week,updated_at
dbt-duckdb,https://pypi.org/simple/dbt-duckdb/,73279,1228573,466693,1769629146.730172
json-delta,https://pypi.org/simple/json-delta/,52486,1228563,309324,1769659222.7009032
us,https://pypi.org/simple/us/,66564,1227237,334540,1769754853.8168483
mypy-boto3-es,https://pypi.org/simple/mypy-boto3-es/,82603,1225792,399181,1769694238.8419912
flake8-comprehensions,https://pypi.org/simple/flake8-comprehensions/,66870,1225740,344475,1769644302.7545447
mypy-boto3-braket,https://pypi.org/simple/mypy-boto3-braket/,71007,1225472,380239,1769768815.3536072
opentelemetry-propagator-jaeger,https://pypi.org/simple/opentelemetry-propagator-jaeger/,49671,1225241,282375,1769769214.8090487
mypy-boto3-appconfig,https://pypi.org/simple/mypy-boto3-appconfig/,80790,1224338,392318,1769694192.91723
mypy-boto3-devicefarm,https://pypi.org/simple/mypy-boto3-devicefarm/,80342,1223633,388807,1769694233.7482684
mypy-boto3-connectcases,https://pypi.org/simple/mypy-boto3-connectcases/,80269,1223603,388745,1769694232.052433
mypy-boto3-payment-cryptography-data,https://pypi.org/simple/mypy-boto3-payment-cryptography-data/,70466,1223137,378406,1769768819.049906
mistletoe,https://pypi.org/simple/mistletoe/,46057,1222983,272322,1769690410.895844
mypy-boto3-account,https://pypi.org/simple/mypy-boto3-account/,79782,1222706,391176,1769694192.360351
pypiwin32,https://pypi.org/simple/pypiwin32/,45696,1222169,299982,1769720654.9015195
mypy-boto3-grafana,https://pypi.org/simple/mypy-boto3-grafana/,80651,1222011,393180,1769694240.921318
mypy-boto3-fms,https://pypi.org/simple/mypy-boto3-fms/,80368,1221373,391933,1769694239.5546238
mypy-boto3-dsql,https://pypi.org/simple/mypy-boto3-dsql/,81374,1219582,393912,1769694235.0176177
mypy-boto3-acm-pca,https://pypi.org/simple/mypy-boto3-acm-pca/,79820,1219286,387727,1769694192.4251883
ariadne,https://pypi.org/simple/ariadne/,80877,1219022,387581,1769610144.165099
mypy-boto3-translate,https://pypi.org/simple/mypy-boto3-translate/,82282,1218675,399553,1769694295.166922
mypy-boto3-fsx,https://pypi.org/simple/mypy-boto3-fsx/,79213,1218395,384746,1769694240.0725775
mypy-boto3-ds,https://pypi.org/simple/mypy-boto3-ds/,78198,1217973,381854,1769694234.9257855
envyaml,https://pypi.org/simple/envyaml/,44028,1216043,280236,1769639769.5615888
mypy-boto3-wafv2,https://pypi.org/simple/mypy-boto3-wafv2/,79257,1215784,383047,1769694298.161073
lunardate,https://pypi.org/simple/lunardate/,50523,1214683,299282,1769685649.3522823
mypy-boto3-chime-sdk-identity,https://pypi.org/simple/mypy-boto3-chime-sdk-identity/,72087,1214542,386482,1769772047.264781
paddlex,https://pypi.org/simple/paddlex/,52326,1214512,285194,1769707003.8100312
mypy-boto3-payment-cryptography,https://pypi.org/simple/mypy-boto3-payment-cryptography/,80075,1214191,387939,1769694254.4762645
roman,https://pypi.org/simple/roman/,49171,1214172,289590,1769730680.5910013
mypy-boto3-mediatailor,https://pypi.org/simple/mypy-boto3-mediatailor/,80036,1213797,388024,1769694250.1209593
mypy-boto3-ivs-realtime,https://pypi.org/simple/mypy-boto3-ivs-realtime/,79840,1213621,387351,1769694243.1753523
mypy-boto3-rds-data,https://pypi.org/simple/mypy-boto3-rds-data/,78441,1213168,383790,1769694260.5038166
mypy-boto3-codepipeline,https://pypi.org/simple/mypy-boto3-codepipeline/,78903,1212712,383036,1769694229.577823
mypy-boto3-iot-data,https://pypi.org/simple/mypy-boto3-iot-data/,80733,1212501,391701,1769694242.0045695
junit2html,https://pypi.org/simple/junit2html/,53041,1212414,309154,1769659537.7111816
mypy-boto3-codedeploy,https://pypi.org/simple/mypy-boto3-codedeploy/,80841,1211886,391737,1769694229.1195014
fido2,https://pypi.org/simple/fido2/,59672,1211201,330438,1769643483.6805463
mmtf-python,https://pypi.org/simple/mmtf-python/,16969,1211074,85235,1769691178.295845
language-tags,https://pypi.org/simple/language-tags/,71552,1210702,457161,1769681787.8129573
mypy-boto3-aiops,https://pypi.org/simple/mypy-boto3-aiops/,78687,1210284,380435,1769694192.4744704
certvalidator,https://pypi.org/simple/certvalidator/,98310,1210189,380019,1769620005.7823908
mkdocs-mermaid2-plugin,https://pypi.org/simple/mkdocs-mermaid2-plugin/,70068,1208970,462720,1769690629.827231
mypy-boto3-bedrock-data-automation,https://pypi.org/simple/mypy-boto3-bedrock-data-automation/,80349,1208812,389037,1769694196.0924134
nats-py,https://pypi.org/simple/nats-py/,61532,1208618,330078,1769694980.7161992
aiodataloader,https://pypi.org/simple/aiodataloader/,87078,1208449,395349,1769606461.6998334
mypy-boto3-elb,https://pypi.org/simple/mypy-boto3-elb/,80092,1208040,390446,1769694238.3693845
pydantic-to-typescript,https://pypi.org/simple/pydantic-to-typescript/,79990,1207447,380626,1769717532.7689066
mypy-boto3-dlm,https://pypi.org/simple/mypy-boto3-dlm/,80211,1207228,390230,1769694234.5044549
mypy-boto3-sagemaker-geospatial,https://pypi.org/simple/mypy-boto3-sagemaker-geospatial/,71682,1206339,384578,1769768819.8245265
mypy-boto3-cloud9,https://pypi.org/simple/mypy-boto3-cloud9/,71001,1206293,379671,1769768816.1561406
mypy-boto3-docdb,https://pypi.org/simple/mypy-boto3-docdb/,78625,1206000,380984,1769694234.5554101
mypy-boto3-kafka,https://pypi.org/simple/mypy-boto3-kafka/,77796,1205691,377201,1769694243.3579957
mypy-boto3-mediapackagev2,https://pypi.org/simple/mypy-boto3-mediapackagev2/,79850,1204998,386901,1769694249.9004626
mypy-boto3-storagegateway,https://pypi.org/simple/mypy-boto3-storagegateway/,79015,1204982,382238,1769694291.8326402
mypy-boto3-comprehendmedical,https://pypi.org/simple/mypy-boto3-comprehendmedical/,81416,1204777,395606,1769694230.746826
mypy-boto3-appconfigdata,https://pypi.org/simple/mypy-boto3-appconfigdata/,81761,1204588,397588,1769694192.966909
mypy-boto3-chime-sdk-meetings,https://pypi.org/simple/mypy-boto3-chime-sdk-meetings/,70647,1203517,379444,1769768815.9602976
mypy-boto3-meteringmarketplace,https://pypi.org/simple/mypy-boto3-meteringmarketplace/,78758,1202977,381824,1769694250.1949337
cliff,https://pypi.org/simple/cliff/,47013,1202164,279174,1769621977.643304
validate_email,https://pypi.org/simple/validate-email/,61184,1200768,326605,1769755405.872849
mypy-boto3-billingconductor,https://pypi.org/simple/mypy-boto3-billingconductor/,81743,1200766,395707,1769694196.5580316
mypy-boto3-comprehend,https://pypi.org/simple/mypy-boto3-comprehend/,80197,1200428,389413,1769694230.6193385
mypy-boto3-mgh,https://pypi.org/simple/mypy-boto3-mgh/,78556,1200326,386791,1769694250.2633107
dagster-dbt,https://pypi.org/simple/dagster-dbt/,75122,1199918,403242,1769627565.868788
mypy-boto3-servicecatalog,https://pypi.org/simple/mypy-boto3-servicecatalog/,79152,1199849,383651,1769694284.8421063
mypy-boto3-chime,https://pypi.org/simple/mypy-boto3-chime/,80336,1199661,389537,1769694198.2115014
opentelemetry-instrumentation-aiokafka,https://pypi.org/simple/opentelemetry-instrumentation-aiokafka/,65941,1199448,384218,1769705238.4741056
fastprogress,https://pypi.org/simple/fastprogress/,47777,1198981,301113,1769642717.695235
mypy-boto3-verifiedpermissions,https://pypi.org/simple/mypy-boto3-verifiedpermissions/,78266,1198731,377937,1769694295.6723921
mypy-boto3-deadline,https://pypi.org/simple/mypy-boto3-deadline/,80140,1196865,388022,1769694233.5812943
mypy-boto3-application-signals,https://pypi.org/simple/mypy-boto3-application-signals/,78936,1196713,382507,1769694193.3752527
mypy-boto3-synthetics,https://pypi.org/simple/mypy-boto3-synthetics/,79369,1196625,384722,1769694293.8882813
mypy-boto3-route53-recovery-control-config,https://pypi.org/simple/mypy-boto3-route53-recovery-control-config/,70412,1196503,377287,1769768819.6775084
protoc-gen-openapiv2,https://pypi.org/simple/protoc-gen-openapiv2/,62787,1195901,300180,1769713505.2013319
mypy-boto3-support,https://pypi.org/simple/mypy-boto3-support/,80942,1195534,392420,1769694292.808502
jupyter-ydoc,https://pypi.org/simple/jupyter-ydoc/,44596,1195165,269617,1769659699.8285744
mypy-boto3-gamelift,https://pypi.org/simple/mypy-boto3-gamelift/,78595,1195026,380563,1769694240.0953054
pyobjc-core,https://pypi.org/simple/pyobjc-core/,74302,1194829,357882,1769769665.5801022
mypy-boto3-marketplace-entitlement,https://pypi.org/simple/mypy-boto3-marketplace-entitlement/,77147,1194576,374123,1769694249.5230336
mypy-boto3-waf,https://pypi.org/simple/mypy-boto3-waf/,79890,1194280,387342,1769694297.1789923
mypy-boto3-workspaces-web,https://pypi.org/simple/mypy-boto3-workspaces-web/,79377,1194210,383896,1769694300.1310081
mypy-boto3-importexport,https://pypi.org/simple/mypy-boto3-importexport/,82746,1194071,400857,1769694241.5752017
mypy-boto3-vpc-lattice,https://pypi.org/simple/mypy-boto3-vpc-lattice/,79710,1193245,385546,1769694296.73521
mypy-boto3-route53domains,https://pypi.org/simple/mypy-boto3-route53domains/,77641,1192880,375453,1769694269.034146
mypy-boto3-supplychain,https://pypi.org/simple/mypy-boto3-supplychain/,79017,1192866,382364,1769694291.967608
mypy-boto3-appmesh,https://pypi.org/simple/mypy-boto3-appmesh/,82107,1192248,396923,1769694193.4445984
mypy-boto3-waf-regional,https://pypi.org/simple/mypy-boto3-waf-regional/,79728,1192233,386576,1769694297.6837654
mypy-boto3-discovery,https://pypi.org/simple/mypy-boto3-discovery/,77506,1191902,381156,1769694234.495536
mypy-boto3-controltower,https://pypi.org/simple/mypy-boto3-controltower/,78695,1191637,381041,1769694232.5541239
mypy-boto3-workmailmessageflow,https://pypi.org/simple/mypy-boto3-workmailmessageflow/,80956,1191443,391512,1769694299.247398
mypy-boto3-dynamodbstreams,https://pypi.org/simple/mypy-boto3-dynamodbstreams/,80020,1191267,387753,1769694235.354013
mypy-boto3-ecr-public,https://pypi.org/simple/mypy-boto3-ecr-public/,78776,1190640,380933,1769694236.7099817
mockito,https://pypi.org/simple/mockito/,47572,1190117,304964,1769691347.0807724
mypy-boto3-redshift-serverless,https://pypi.org/simple/mypy-boto3-redshift-serverless/,78523,1189806,380255,1769694261.1348238
keras-tuner,https://pypi.org/simple/keras-tuner/,23478,1189745,182028,1769680570.2291954
mypy-boto3-savingsplans,https://pypi.org/simple/mypy-boto3-savingsplans/,78630,1189720,380778,1769694271.268388
mypy-boto3-glacier,https://pypi.org/simple/mypy-boto3-glacier/,80014,1189617,387798,1769694240.714241
argparse-addons,https://pypi.org/simple/argparse-addons/,70061,1189460,364870,1769610087.371931
mypy-boto3-workdocs,https://pypi.org/simple/mypy-boto3-workdocs/,80724,1189147,390477,1769694298.9496655
pynput,https://pypi.org/simple/pynput/,49009,1188932,298857,1769720149.4825122
mypy-boto3-accessanalyzer,https://pypi.org/simple/mypy-boto3-accessanalyzer/,79294,1188196,383104,1769694192.259566
mypy-boto3-health,https://pypi.org/simple/mypy-boto3-health/,79988,1188082,387166,1769694241.2793846
mypy-boto3-sagemaker-metrics,https://pypi.org/simple/mypy-boto3-sagemaker-metrics/,80006,1188035,387451,1769694271.0109446
mypy-boto3-location,https://pypi.org/simple/mypy-boto3-location/,79459,1187859,386839,1769694247.8281484
treelib,https://pypi.org/simple/treelib/,52185,1187734,284579,1769751587.2704957
mypy-boto3-compute-optimizer,https://pypi.org/simple/mypy-boto3-compute-optimizer/,77812,1187315,376365,1769694230.782182
mypy-boto3-iotsecuretunneling,https://pypi.org/simple/mypy-boto3-iotsecuretunneling/,79886,1186765,387207,1769694242.5890825
mypy-boto3-ec2-instance-connect,https://pypi.org/simple/mypy-boto3-ec2-instance-connect/,79114,1186629,385025,1769694236.6667216
anysqlite,https://pypi.org/simple/anysqlite/,67634,1185987,324618,1769609083.143908
mypy-boto3-ssm-incidents,https://pypi.org/simple/mypy-boto3-ssm-incidents/,81842,1185934,395947,1769694290.9989526
cmaes,https://pypi.org/simple/cmaes/,34011,1185920,240867,1769622509.223461
mypy-boto3-taxsettings,https://pypi.org/simple/mypy-boto3-taxsettings/,77616,1185830,375719,1769694294.011544
mypy-boto3-appstream,https://pypi.org/simple/mypy-boto3-appstream/,77568,1185782,375474,1769694193.5029047
mypy-boto3-pinpoint,https://pypi.org/simple/mypy-boto3-pinpoint/,77870,1185338,378466,1769694256.2106829
mypy-boto3-chatbot,https://pypi.org/simple/mypy-boto3-chatbot/,68026,1185091,365841,1769768815.8464499
mypy-boto3-amp,https://pypi.org/simple/mypy-boto3-amp/,77780,1184882,375949,1769694192.5424008
textparser,https://pypi.org/simple/textparser/,61980,1184596,340324,1769748178.7358015
mypy-boto3-wisdom,https://pypi.org/simple/mypy-boto3-wisdom/,80751,1183794,390729,1769694298.8723402
mypy-boto3-amplifybackend,https://pypi.org/simple/mypy-boto3-amplifybackend/,80664,1183737,390485,1769694192.7822268
mypy-boto3-gameliftstreams,https://pypi.org/simple/mypy-boto3-gameliftstreams/,78266,1183628,378451,1769694240.3895693
mypy-boto3-voice-id,https://pypi.org/simple/mypy-boto3-voice-id/,80781,1183623,390708,1769694296.1923847
mypy-boto3-kendra,https://pypi.org/simple/mypy-boto3-kendra/,77912,1183491,378543,1769694243.470795
mypy-boto3-cost-optimization-hub,https://pypi.org/simple/mypy-boto3-cost-optimization-hub/,77276,1183395,374021,1769694232.8874989
mypy-boto3-rekognition,https://pypi.org/simple/mypy-boto3-rekognition/,79602,1183107,382346,1769694261.6465986
mypy-boto3-serverlessrepo,https://pypi.org/simple/mypy-boto3-serverlessrepo/,80220,1183011,388486,1769694280.5738106
mypy-boto3-cloudcontrol,https://pypi.org/simple/mypy-boto3-cloudcontrol/,80525,1182558,390332,1769694223.5737505
mypy-boto3-apigatewayv2,https://pypi.org/simple/mypy-boto3-apigatewayv2/,77092,1182419,374928,1769694192.842423
mypy-boto3-budgets,https://pypi.org/simple/mypy-boto3-budgets/,77432,1182329,375496,1769694196.6734746
mypy-boto3-codecommit,https://pypi.org/simple/mypy-boto3-codecommit/,79271,1182183,383974,1769694228.9210508
mypy-boto3-tnb,https://pypi.org/simple/mypy-boto3-tnb/,80736,1181685,390543,1769694294.6564522
mypy-boto3-datasync,https://pypi.org/simple/mypy-boto3-datasync/,77332,1181673,373927,1769694233.3352356
mypy-boto3-mgn,https://pypi.org/simple/mypy-boto3-mgn/,79749,1181540,386354,1769694250.4702606
mypy-boto3-neptune,https://pypi.org/simple/mypy-boto3-neptune/,76841,1181511,373029,1769694251.0283034
mypy-boto3-kinesisvideo,https://pypi.org/simple/mypy-boto3-kinesisvideo/,78519,1181473,380143,1769694245.7013457
mypy-boto3-pinpoint-email,https://pypi.org/simple/mypy-boto3-pinpoint-email/,79989,1181354,387705,1769694256.2122662
mypy-boto3-autoscaling-plans,https://pypi.org/simple/mypy-boto3-autoscaling-plans/,80350,1181252,389143,1769694194.5042343
mypy-boto3-cloudsearch,https://pypi.org/simple/mypy-boto3-cloudsearch/,80447,1181094,389423,1769694227.0667243
mypy-boto3-marketplace-catalog,https://pypi.org/simple/mypy-boto3-marketplace-catalog/,78446,1181001,379889,1769694249.3154092
mypy-boto3-appfabric,https://pypi.org/simple/mypy-boto3-appfabric/,80632,1180955,390114,1769694193.1083794
mypy-boto3-amplifyuibuilder,https://pypi.org/simple/mypy-boto3-amplifyuibuilder/,80527,1180844,390053,1769694192.7853873
mypy-boto3-auditmanager,https://pypi.org/simple/mypy-boto3-auditmanager/,77604,1180833,375606,1769694194.0692632
mypy-boto3-applicationcostprofiler,https://pypi.org/simple/mypy-boto3-applicationcostprofiler/,80524,1180776,389837,1769694193.3924532
mypy-boto3-sagemaker-a2i-runtime,https://pypi.org/simple/mypy-boto3-sagemaker-a2i-runtime/,80081,1180664,388450,1769694270.3608332
mypy-boto3-kafkaconnect,https://pypi.org/simple/mypy-boto3-kafkaconnect/,78477,1180657,380094,1769694243.4465714
mypy-boto3-machinelearning,https://pypi.org/simple/mypy-boto3-machinelearning/,79891,1180560,387628,1769694248.433583
mypy-boto3-directconnect,https://pypi.org/simple/mypy-boto3-directconnect/,76652,1180514,368071,1769694234.1401732
mypy-boto3-apprunner,https://pypi.org/simple/mypy-boto3-apprunner/,77610,1180450,375683,1769694193.4608572
mypy-boto3-mediastore,https://pypi.org/simple/mypy-boto3-mediastore/,79960,1180432,387024,1769694249.9726143
mypy-boto3-mediastore-data,https://pypi.org/simple/mypy-boto3-mediastore-data/,79827,1180224,386964,1769694250.0561287
mypy-boto3-cognito-sync,https://pypi.org/simple/mypy-boto3-cognito-sync/,80240,1180126,388615,1769694230.1903257
wurlitzer,https://pypi.org/simple/wurlitzer/,58971,1180123,306658,1769760607.738555
mypy-boto3-frauddetector,https://pypi.org/simple/mypy-boto3-frauddetector/,79947,1179924,387214,1769694239.9654636
mypy-boto3-mediapackage-vod,https://pypi.org/simple/mypy-boto3-mediapackage-vod/,79862,1179876,387029,1769694249.8253825
mypy-boto3-qconnect,https://pypi.org/simple/mypy-boto3-qconnect/,76959,1179575,373054,1769694258.7655685
mypy-boto3-greengrass,https://pypi.org/simple/mypy-boto3-greengrass/,80051,1179551,387336,1769694240.9255517
plotly-express,https://pypi.org/simple/plotly-express/,51987,1179546,315634,1769710951.5241873
mypy-boto3-forecast,https://pypi.org/simple/mypy-boto3-forecast/,80088,1179523,387924,1769694239.5769346
mypy-boto3-codestar-notifications,https://pypi.org/simple/mypy-boto3-codestar-notifications/,80242,1179442,388569,1769694229.8935735
mypy-boto3-mturk,https://pypi.org/simple/mypy-boto3-mturk/,79903,1179302,387117,1769694250.8772604
mypy-boto3-wellarchitected,https://pypi.org/simple/mypy-boto3-wellarchitected/,79367,1179252,384035,1769694298.2917852
